GENDER,RACE,AGE,CITEDTIME,INCIDENTLOCATION,OFFENSES,related to marijuana usage or posession?,NEIGHBORHOOD,ZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
1,1,28,2018,"20 Block MARNE WY PITTSBURGH, PA ",11,0,55,3,1914,2,5,-80.01255449,40.42381048
0,0,27,2018,"100 Block S 11TH ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98762519,40.4274546
1,0,38,2018,"6 AV & MONTCLAIR ST PITTSBURGH, PA ",2,0,6,4,1517,5,3,-79.92958951,40.42115271
0,1,48,2018,"7200 Block FRANKSTOWN AV PITTSBURGH, PA ",13,0,45,5,1303,9,2,-79.89625374,40.45732934
1,1,52,2018,"7200 Block FRANKSTOWN AV PITTSBURGH, PA ",13,0,45,5,1303,9,2,-79.89625374,40.45732934
0,1,28,2018,"1700 Block BROWNSVILLE RD PITTSBURGH, PA ",7,0,11,3,2902,4,3,-79.987716,40.39763576
1,0,33,2018,"90 Block S 15TH ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98364425,40.4282332
1,0,22,2018,"90 Block S 15TH ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98364425,40.4282332
1,0,40,2018,"600 Block LIBERTY AV PITTSBURGH, PA ",18,0,86,2,201,6,6,-80.00162045,40.44177298
0,1,55,2018,"200 Block LELIA ST PITTSBURGH, PA ",14,0,55,3,1915,2,5,-80.01029985,40.4218219
0,1,60,2018,"200 Block LELIA ST PITTSBURGH, PA ",14,0,55,3,1915,2,5,-80.01029985,40.4218219
1,3,36,2018,"800 Block LIBERTY AV PITTSBURGH, PA ",5,0,86,2,201,6,6,-79.99892692,40.44262675
1,3,36,2018,"800 Block LIBERTY AV PITTSBURGH, PA ",4,0,86,2,201,6,6,-79.99892692,40.44262675
1,0,28,2018,"WITHERSPOON ST & CHISLETT ST PITTSBURGH, PA ",14,0,68,5,1014,7,2,-79.92353953,40.48741421
1,0,28,2018,"7200 Block WITHERSPOON ST PITTSBURGH, PA ",10,0,68,5,1014,7,2,-79.92350661,40.48734826
1,0,28,2018,"WITHERSPOON ST & CHISLETT ST PITTSBURGH, PA ",10,0,68,5,1014,7,2,-79.92353953,40.48741421
1,1,54,2018,"6800 Block LYRIC ST PITTSBURGH, PA ",4,0,42,5,1207,9,2,-79.90333462,40.46347153
0,1,33,2018,"100 Block SOUTHERN AV PITTSBURGH, PA ",7,0,55,3,1914,2,5,-80.0091631,40.42704095
1,0,24,2018,"1400 Block E CARSON ST PITTSBURGH, PA ",10,0,13,3,1702,3,3,-79.98403098,40.42864859
1,0,22,2018,"5TH AV & WOOD ST PITTSBURGH, PA ",14,0,86,2,201,6,6,-80.000391,40.44073949
1,0,22,2018,"5TH AV & WOOD ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.000391,40.44073949
1,0,22,2018,"5TH AV & WOOD ST PITTSBURGH, PA ",10,0,86,2,201,6,6,-80.000391,40.44073949
1,0,23,2018,"1700 Block E CARSON ST PITTSBURGH, PA ",1,0,13,3,1702,3,3,-79.98186901,40.4285852
1,0,23,2018,"1700 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98186901,40.4285852
1,0,22,2018,"1300 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98517511,40.42860697
1,0,22,2018,"1300 Block E CARSON ST PITTSBURGH, PA ",10,0,13,3,1702,3,3,-79.98517511,40.42860697
1,0,23,2018,"1300 Block E CARSON ST PITTSBURGH, PA ",10,0,13,3,1702,3,3,-79.98517511,40.42860697
1,0,27,2018,"1300 Block E CARSON ST PITTSBURGH, PA ",10,0,13,3,1702,3,3,-79.98517511,40.42860697
1,0,23,2018,"1300 Block E CARSON ST PITTSBURGH, PA ",10,0,13,3,1702,3,3,-79.98517511,40.42860697
1,0,23,2018,"1300 Block E CARSON ST PITTSBURGH, PA ",8,0,13,3,1702,3,3,-79.98517511,40.42860697
1,0,23,2018,"1300 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98517511,40.42860697
1,0,21,2018,"1300 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98517511,40.42860697
1,3,29,2018,"300 Block ATWOOD ST PITTSBURGH, PA ",1,0,22,4,405,3,3,-79.95594514,40.43951759
1,3,25,2018,"300 Block ATWOOD ST PITTSBURGH, PA ",1,0,22,4,405,3,3,-79.95594514,40.43951759
1,0,56,2018,"3100 Block 57 RD PITTSBURGH, PA ",10,0,57,6,2023,2,5,-80.04332551,40.39978888
1,0,27,2018,"3100 Block 57 RD PITTSBURGH, PA ",10,0,57,6,2023,2,5,-80.04332551,40.39978888
1,0,23,2018,"3100 Block 57 RD PITTSBURGH, PA ",10,0,57,6,2023,2,5,-80.04332551,40.39978888
1,0,70,2018,"3700 Block FORBES AV PITTSBURGH, PA ",10,0,22,4,405,3,3,-79.95736834,40.44102425
1,1,25,2018,"1300 Block BREED ST PITTSBURGH, PA ",2,0,50,3,1706,3,3,-79.98473186,40.42594961
0,1,17,2018,"2800 Block SALISBURY ST PITTSBURGH, PA ",10,0,50,3,1608,3,3,-79.96925723,40.41832301
0,1,56,2018,"2800 Block SALISBURY ST PITTSBURGH, PA ",10,0,50,3,1608,3,3,-79.96925723,40.41832301
0,1,32,2018,"2800 Block SALISBURY ST PITTSBURGH, PA ",10,0,50,3,1608,3,3,-79.96925723,40.41832301
1,1,50,2018,"CEDAR AV & E OHIO ST PITTSBURGH, PA ",13,0,12,1,2204,1,1,-80.00169385,40.45331224
1,1,60,2018,"1300 Block N FEDERAL ST PITTSBURGH, PA ",0,0,87,1,2206,1,1,-80.00687314,40.45673145
0,0,46,2018,"400 Block CEDAR AV PITTSBURGH, PA ",4,0,4,1,2304,1,1,-80.00076377,40.45182616
1,0,18,2018,"2000 Block FAIRLAND ST PITTSBURGH, PA ",10,0,69,3,3204,4,5,-79.99540752,40.39318862
0,0,19,2018,"2000 Block FAIRLAND ST PITTSBURGH, PA ",10,0,69,3,3204,4,5,-79.99540752,40.39318862
1,0,19,2018,"2000 Block FAIRLAND ST PITTSBURGH, PA ",10,0,69,3,3204,4,5,-79.99540752,40.39318862
0,1,64,2018,"2200 Block BENTLEY DR PITTSBURGH, PA ",1,0,47,2,510,6,3,-79.9702593,40.44010236
0,1,49,2018,"300 Block RENOVA ST PITTSBURGH, PA ",10,0,32,4,1515,5,3,-79.93705448,40.40243347
1,1,19,2018,"700 Block BROWNSVILLE RD PITTSBURGH, PA ",11,0,61,3,3001,3,5,-79.99090163,40.4098476
0,1,31,2018,"500 Block PAULSON AV PITTSBURGH, PA ",25,0,54,5,1204,9,2,-79.91209548,40.46324451
1,1,13,2018,"10 Block NEWETT ST PITTSBURGH, PA ",7,0,11,3,2901,4,3,-79.98858348,40.39722474
1,0,27,2018,"S 14TH ST & E CARSON ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98414574,40.42879918
1,0,22,2018,"50 Block S 14TH ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98420392,40.42823494
0,0,19,2018,"1600 Block SMALLMAN ST PITTSBURGH, PA ",22,0,24,2,203,7,6,-79.98764669,40.44956619
0,0,19,2018,"1600 Block SMALLMAN ST PITTSBURGH, PA ",7,0,24,2,203,7,6,-79.98764669,40.44956619
0,0,19,2018,"1600 Block SMALLMAN ST PITTSBURGH, PA ",7,0,24,2,203,7,6,-79.98764669,40.44956619
0,0,19,2018,"1600 Block SMALLMAN ST PITTSBURGH, PA ",25,0,24,2,203,7,6,-79.98764669,40.44956619
0,0,38,2018,"1700 Block SIDNEY ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98191259,40.42970758
0,1,41,2018,"800 Block COLLINS AV PITTSBURGH, PA ",67,0,28,5,1106,9,2,-79.89881881,40.4569692
1,0,27,2018,"900 Block PENN AV PITTSBURGH, PA ",8,0,86,2,201,6,6,-79.99804356,40.4436107
1,0,26,2018,"900 Block PENN AV PITTSBURGH, PA ",8,0,86,2,201,6,6,-79.99804356,40.4436107
0,0,26,2018,"900 Block PENN AV PITTSBURGH, PA ",8,0,86,2,201,6,6,-79.99804356,40.4436107
1,0,30,2018,"900 Block PENN AV PITTSBURGH, PA ",8,0,86,2,201,6,6,-79.99804356,40.4436107
1,0,30,2018,"900 Block PENN AV PITTSBURGH, PA ",8,0,86,2,201,6,6,-79.99804356,40.4436107
0,0,30,2018,"900 Block PENN AV PITTSBURGH, PA ",8,0,86,2,201,6,6,-79.99804356,40.4436107
0,0,25,2018,"900 Block PENN AV PITTSBURGH, PA ",8,0,86,2,201,6,6,-79.99804356,40.4436107
1,0,25,2018,"900 Block PENN AV PITTSBURGH, PA ",8,0,86,2,201,6,6,-79.99804356,40.4436107
1,0,29,2018,"900 Block PENN AV PITTSBURGH, PA ",8,0,86,2,201,6,6,-79.99804356,40.4436107
1,0,28,2018,"900 Block PENN AV PITTSBURGH, PA ",8,0,86,2,201,6,6,-79.99804356,40.4436107
1,1,65,2018,"1200 Block FEDERAL ST PITTSBURGH, PA ",13,0,87,1,2206,1,1,-80.00648864,40.4560264
1,0,23,2018,"900 Block LIBERTY AV PITTSBURGH, PA ",4,0,86,2,201,6,6,-79.99793652,40.44288811
1,1,59,2018,"50 Block MONTGOMERY PL PITTSBURGH, PA ",13,0,12,1,2204,1,1,-80.00496104,40.45480329
1,1,58,2018,"50 Block MONTGOMERY PL PITTSBURGH, PA ",13,0,12,1,2204,1,1,-80.00496104,40.45480329
1,1,49,2018,"700 Block 2ND AV PITTSBURGH, PA ",14,0,40,2,103,6,6,-79.99439768,40.43526818
,,,2018,"900 Block PENN AV PITTSBURGH, PA ",0,0,86,2,201,6,6,-79.99804356,40.4436107
1,0,27,2018,"1200 Block E CARSON ST PITTSBURGH, PA ",3,0,13,3,1702,3,3,-79.98638716,40.42869554
1,0,26,2018,"1200 Block E CARSON ST PITTSBURGH, PA ",3,0,13,3,1702,3,3,-79.98638716,40.42869554
1,0,22,2018,"E CARSON ST & S 12TH ST PITTSBURGH, PA ",3,0,13,3,1702,3,3,-79.98642219,40.42874965
1,0,28,2018,"E CARSON ST & S 12TH ST PITTSBURGH, PA ",3,0,13,3,1702,3,3,-79.98642219,40.42874965
0,0,22,2018,"1400 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98403098,40.42864859
1,1,23,2018,"ROLAND ST & S 15TH ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98343519,40.42855549
0,0,24,2018,"1500 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98330671,40.42868483
0,0,22,2018,"1500 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98330671,40.42868483
1,0,23,2018,"90 Block S 9TH ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98983584,40.42744337
0,0,23,2018,"1400 Block BINGHAM ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98403567,40.42936545
0,0,19,2018,"300 Block MEYRAN AV PITTSBURGH, PA ",2,0,22,4,405,3,3,-79.95670299,40.43894379
0,0,19,2018,"300 Block MEYRAN AV PITTSBURGH, PA ",9,0,22,4,405,3,3,-79.95670299,40.43894379
1,0,22,2018,"1400 Block E CARSON ST PITTSBURGH, PA ",3,0,13,3,1702,3,3,-79.98403098,40.42864859
1,1,28,2018,"BINGHAM ST & BEDFORD SQ PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98621187,40.42942371
1,0,27,2018,"1200 Block BINGHAM ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98618421,40.42936938
1,0,22,2018,"1400 Block E CARSON ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98403098,40.42864859
0,0,43,2018,"2600 Block RAILROAD ST PITTSBURGH, PA ",11,0,24,2,203,7,6,-79.97997514,40.4562667
1,0,29,2018,"20 Block S 10TH ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98894089,40.4299199
1,3,21,2018,"S 22ND ST & E CARSON ST PITTSBURGH, PA ",2,0,13,3,1609,3,3,-79.97463884,40.42841285
0,0,32,2018,"300 Block RENOVA ST PITTSBURGH, PA ",10,0,32,4,1515,5,3,-79.93705448,40.40243347
1,0,24,2018,"1500 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98330671,40.42868483
0,1,11,2018,"E WARRINGTON AV & ALLEN ST PITTSBURGH, PA ",10,0,19,3,1803,3,5,-79.99373781,40.42180212
1,0,27,2018,"1500 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98330671,40.42868483
1,1,13,2018,"10 Block NEWETT ST PITTSBURGH, PA ",7,0,11,3,2901,4,3,-79.98858348,40.39722474
0,1,39,2018,"50 Block VESPUCIUS ST PITTSBURGH, PA ",14,0,32,4,1515,5,3,-79.9434276,40.40214264
0,1,39,2018,"50 Block VESPUCIUS ST PITTSBURGH, PA ",7,0,32,4,1515,5,3,-79.9434276,40.40214264
1,1,13,2018,"10 Block NEWETT ST PITTSBURGH, PA ",7,0,11,3,2901,4,3,-79.98858348,40.39722474
1,0,21,2018,"ROLAND ST & S 16TH ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98283645,40.42854098
1,0,28,2018,"S 18TH ST & WRIGHTS WY PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98051371,40.42922838
1,0,28,2018,"S 18TH ST & E CARSON ST PITTSBURGH, PA ",5,0,13,3,1702,3,3,-79.98056196,40.42875859
1,1,24,2018,"1700 Block E CARSON ST PITTSBURGH, PA ",13,0,13,3,1702,3,3,-79.98186901,40.4285852
1,0,27,2018,"300 Block BIRMINGHAM AV PITTSBURGH, PA ",14,0,11,3,2902,4,3,-79.98401857,40.40279274
1,3,26,2018,"300 Block BIRMINGHAM AV PITTSBURGH, PA ",14,0,11,3,2902,4,3,-79.98401857,40.40279274
0,1,39,2018,"400 Block ORCHARD PL PITTSBURGH, PA ",14,0,61,3,3001,3,5,-79.99555662,40.41774013
0,1,24,2018,"400 Block ORCHARD PL PITTSBURGH, PA ",14,0,61,3,3001,3,5,-79.99555662,40.41774013
1,0,46,2018,"600 Block COMMONWEALTH PL PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.0064055,40.44173292
0,1,32,2018,"1400 Block BARR AV PITTSBURGH, PA ",14,0,3,6,2811,2,5,-80.05496426,40.43694655
0,1,27,2018,"1400 Block BARR AV PITTSBURGH, PA ",11,0,3,6,2811,2,5,-80.05496426,40.43694655
0,1,29,2018,"7200 Block KELLY ST PITTSBURGH, PA ",10,0,45,5,1303,9,2,-79.8970281,40.45547009
0,1,24,2018,"7200 Block KELLY ST PITTSBURGH, PA ",10,0,45,5,1303,9,2,-79.8970281,40.45547009
0,1,30,2018,"7200 Block KELLY ST PITTSBURGH, PA ",10,0,45,5,1303,9,2,-79.8970281,40.45547009
0,1,27,2018,"7200 Block KELLY ST PITTSBURGH, PA ",10,0,45,5,1303,9,2,-79.8970281,40.45547009
0,1,31,2018,"7200 Block KELLY ST PITTSBURGH, PA ",10,0,45,5,1303,9,2,-79.8970281,40.45547009
1,0,43,2018,"1200 Block PENN AV PITTSBURGH, PA ",13,0,24,2,203,7,6,-79.99190486,40.44571646
1,1,56,2018,"1100 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98731788,40.42856797
0,0,34,2018,"1300 Block BOYLE ST PITTSBURGH, PA ",2,0,87,1,2206,1,1,-80.00594516,40.45691926
0,0,24,2018,"2300 Block SIDNEY ST PITTSBURGH, PA ",2,0,13,3,1609,3,3,-79.97288762,40.4291791
1,0,64,2018,"6200 Block PENN AV PITTSBURGH, PA ",2,0,9,5,1115,8,2,-79.92271679,40.46059432
1,0,22,2018,"5300 Block BEELER ST PITTSBURGH, PA ",1,0,90,4,1401,8,3,-79.93367144,40.44536867
1,0,38,2018,"100 Block LINNVIEW AV PITTSBURGH, PA ",2,0,11,3,2902,4,3,-79.98882025,40.40319228
1,0,23,2018,"100 Block 9TH ST PITTSBURGH, PA ",27,0,86,2,201,3,3,-79.98969248,40.42720045
1,0,23,2018,"100 Block 9TH ST PITTSBURGH, PA ",8,0,86,2,201,3,3,-79.98969248,40.42720045
1,0,21,2018,"100 Block 9TH ST PITTSBURGH, PA ",8,0,86,2,201,3,3,-79.98969248,40.42720045
1,0,21,2018,"100 Block 9TH ST PITTSBURGH, PA ",7,0,86,2,201,3,3,-79.98969248,40.42720045
0,0,39,2018,"500 Block LIBERTY AV PITTSBURGH, PA ",0,0,86,2,201,6,6,-80.00347705,40.44123457
1,0,38,2018,"4000 Block PENN AV PITTSBURGH, PA ",2,0,1,5,903,7,2,-79.95790764,40.46513539
1,0,32,2018,"200 Block SPRUCEWOOD ST PITTSBURGH, PA ",21,0,11,3,2902,4,3,-79.98528048,40.39855786
0,0,47,2018,"300 Block 3RD AV PITTSBURGH, PA ",14,0,86,2,201,6,6,-80.00161855,40.43880878
1,0,25,2018,"200 Block 20 DR PITTSBURGH, PA ",2,0,20,1,2205,1,6,-80.00955477,40.4462843
0,0,20,2018,"5100 Block BEELER ST PITTSBURGH, PA ",1,0,90,4,1401,8,3,-79.93870945,40.44385915
0,3,63,2018,"800 Block LILAC ST PITTSBURGH, PA ",14,0,6,4,1517,5,3,-79.93535277,40.42492261
0,3,63,2018,"800 Block LILAC ST PITTSBURGH, PA ",14,0,6,4,1517,5,3,-79.93535277,40.42492261
1,0,34,2018,"800 Block LILAC ST PITTSBURGH, PA ",14,0,6,4,1517,5,3,-79.93535277,40.42492261
1,0,55,2018,"1100 Block KIRSOPP AV PITTSBURGH, PA ",27,0,57,6,2023,2,5,-80.03686505,40.40976671
0,3,63,2018,"800 Block LILAC ST PITTSBURGH, PA ",14,0,6,4,1517,5,3,-79.93535277,40.42492261
1,1,23,2018,"600 Block 1ST AV PITTSBURGH, PA ",11,0,86,2,201,6,6,-79.99630099,40.43469659
1,1,57,2018,"3700 Block FORBES AV PITTSBURGH, PA ",2,0,22,4,405,3,3,-79.95736834,40.44102425
0,3,38,2018,"TROPICAL AV & CRANE AV PITTSBURGH, PA ",14,0,36,6,1916,4,5,-80.02517627,40.41705944
1,0,49,2018,"2800 Block E CARSON ST PITTSBURGH, PA ",14,0,13,3,1702,3,3,-79.96520372,40.4261867
0,0,30,2018,"600 Block LIBERTY AV PITTSBURGH, PA ",13,0,86,2,201,6,6,-80.00162045,40.44177298
0,0,30,2018,"600 Block LIEBRTY AV PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.00162045,40.44177298
0,3,15,2018,"10 Block NEWETT ST PITTSBURGH, PA ",7,0,11,3,2901,4,3,-79.98858348,40.39722474
0,0,66,2018,"5800 Block RODGERS ST PITTSBURGH, PA ",7,0,53,4,3102,5,3,-79.91118126,40.36545178
0,0,39,2018,"1500 Block LINCOLN AV PITTSBURGH, PA ",14,0,25,5,1201,9,2,-79.89584506,40.4686759
0,0,29,2018,"1500 Block LINCOLN AV PITTSBURGH, PA ",14,0,25,5,1201,9,2,-79.89584506,40.4686759
,,,2018,"20 Block 51ST ST PITTSBURGH, PA ",0,0,48,2,1011,7,2,-79.95871259,40.4804493
0,1,40,2018,"FRANKSTOWN AV & DURANGO WY PITTSBURGH, PA ",4,0,29,5,1302,9,2,-79.88867139,40.45565443
1,0,7,2018,"10 Block NEWETT ST PITTSBURGH, PA ",10,0,11,3,2901,4,3,-79.98858348,40.39722474
0,0,38,2018,"10 Block NEWETT ST PITTSBURGH, PA ",10,0,11,3,2901,4,3,-79.98858348,40.39722474
0,0,38,2018,"10 Block NEWETT ST PITTSBURGH, PA ",14,0,11,3,2901,4,3,-79.98858348,40.39722474
1,0,17,2018,"10 Block NEWETT ST PITTSBURGH, PA ",14,0,11,3,2901,4,3,-79.98858348,40.39722474
0,0,32,2018,"10 Block NEWETT ST PITTSBURGH, PA ",10,0,11,3,2901,4,3,-79.98858348,40.39722474
0,0,32,2018,"10 Block NEWETT ST PITTSBURGH, PA ",14,0,11,3,2901,4,3,-79.98858348,40.39722474
0,0,15,2018,"10 Block NEWETT ST PITTSBURGH, PA ",10,0,11,3,2901,4,3,-79.98858348,40.39722474
0,0,5,2018,"10 Block NEWETT ST PITTSBURGH, PA ",14,0,11,3,2901,4,3,-79.98858348,40.39722474
0,1,24,2018,"200 Block BAUSMAN ST PITTSBURGH, PA ",7,0,61,3,3001,3,5,-79.99055763,40.41430948
1,1,28,2018,"200 Block ADDISON PL PITTSBURGH, PA ",21,0,23,2,501,6,3,-79.97668785,40.44213956
1,0,50,2018,"BRADDOCK AV & PENN AV PITTSBURGH, PA ",2,0,44,4,1406,9,3,-79.8951617,40.44713269
1,1,47,2018,"WYLIE AV & DUFF ST PITTSBURGH, PA ",7,0,23,2,501,6,3,-79.97250047,40.44776225
0,1,34,2018,"WYLIE AV & DUFF ST PITTSBURGH, PA ",7,0,23,2,501,6,3,-79.97250047,40.44776225
1,0,41,2018,"100 Block ART ROONEY AV PITTSBURGH, PA ",16,0,20,1,2205,1,6,-80.01631623,40.44631465
1,3,25,2018,"S 15TH ST & ROLAND ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98343519,40.42855549
1,0,19,2018,"SENNOTT ST & ATWOOD ST PITTSBURGH, PA ",9,0,22,4,405,3,3,-79.95686651,40.44048192
1,0,33,2018,"80 Block GREENBUSH AV PITTSBURGH, PA ",1,0,55,3,1914,2,5,-80.0081871,40.42632934
1,0,23,2018,"1500 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98330671,40.42868483
1,1,43,2018,"1200 Block BRIGHTON RD PITTSBURGH, PA ",0,0,87,1,2206,1,1,-80.01485431,40.45461495
1,0,57,2018,"S BRADDOCK AV & PENN AV PITTSBURGH, PA ",0,0,44,4,1406,9,3,-79.8951617,40.44713269
1,0,57,2018,"S BRADDOCK AV & PENN AV PITTSBURGH, PA ",0,0,44,4,1406,9,3,-79.8951617,40.44713269
1,1,33,2018,"600 Block LIBERTY AV PITTSBURGH, PA ",18,0,86,2,201,6,6,-80.00162045,40.44177298
0,1,32,2018,"10 Block NEWETT ST PITTSBURGH, PA ",7,0,11,3,2901,4,3,-79.98858348,40.39722474
0,1,32,2018,"10 Block NEWETT ST PITTSBURGH, PA ",11,0,11,3,2901,4,3,-79.98858348,40.39722474
1,0,35,2018,"1100 Block OLIVIA ST PITTSBURGH, PA ",1,0,95,4,1411,5,3,-79.90669632,40.42124023
1,1,35,2018,"1400 Block E CARSON ST PITTSBURGH, PA ",10,0,13,3,1702,3,3,-79.98403098,40.42864859
0,1,37,2018,"2400 Block S 18TH ST PITTSBURGH, PA ",1,0,50,3,1706,3,3,-79.98300467,40.42169494
1,0,21,2018,"20 Block WELSFORD ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.95520619,40.43540359
0,0,21,2018,"20 Block WELSFORD ST PITTSBURGH, PA ",9,0,22,4,406,3,3,-79.95520619,40.43540359
0,0,21,2018,"20 Block WELSFORD ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.95520619,40.43540359
0,0,22,2018,"30 Block WELSFORD ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.95515284,40.43565118
0,0,22,2018,"30 Block WELSFORD ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.95515284,40.43565118
1,3,20,2018,"BOULEVARD OF THE ALLIES & WELSFORD ST PITTSBURGH, PA ",2,0,22,4,406,3,3,-79.9555777,40.43486311
1,0,21,2018,"WELSFORD ST & ZULEMA ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.9553167,40.43589299
1,0,21,2018,"20 Block WELSFORD ST PITTSBURGH, PA ",9,0,22,4,406,3,3,-79.95520619,40.43540359
0,0,37,2017,"200 Block ULYSSES ST PITTSBURGH, PA ",14,0,55,3,1903,2,5,-80.01278085,40.4326495
1,0,21,2018,"20 Block WELSFORD ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.95520619,40.43540359
1,3,20,2018,"BOULEVARD OF THE ALLIES & WELSFORD ST PITTSBURGH, PA ",9,0,22,4,406,3,3,-79.9555777,40.43486311
1,0,22,2018,"30 Block WELSFORD ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.95515284,40.43565118
1,0,19,2018,"30 Block WELSFORD ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.95515284,40.43565118
1,0,19,2018,"30 Block WELSFORD ST PITTSBURGH, PA ",0,0,22,4,406,3,3,-79.95515284,40.43565118
1,0,19,2018,"30 Block WELSFORD ST PITTSBURGH, PA ",9,0,22,4,406,3,3,-79.95515284,40.43565118
1,0,19,2018,"30 Block WELSFORD ST PITTSBURGH, PA ",0,0,22,4,406,3,3,-79.95515284,40.43565118
1,0,19,2018,"30 Block WELSFORD ST PITTSBURGH, PA ",9,0,22,4,406,3,3,-79.95515284,40.43565118
1,0,24,2018,"WELSFORD ST & ZULEMA ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.9553167,40.43589299
1,0,21,2018,"30 Block WELSFORD ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.95515284,40.43565118
1,0,19,2018,"ZULEMA ST & WELSFORD ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.9553167,40.43589299
1,0,19,2018,"ZULEMA ST & WELSFORD ST PITTSBURGH, PA ",9,0,22,4,406,3,3,-79.9553167,40.43589299
0,0,21,2018,"30 Block WELSFORD ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.95515284,40.43565118
1,0,22,2018,"20 Block WELSFORD ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.95520619,40.43540359
1,0,20,2018,"20 Block WELSFORD ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.95520619,40.43540359
1,0,20,2018,"20 Block WELSFORD ST PITTSBURGH, PA ",9,0,22,4,406,3,3,-79.95520619,40.43540359
1,0,21,2018,"20 Block WELSFORD ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.95520619,40.43540359
1,0,21,2018,"20 Block WELSFORD ST PITTSBURGH, PA ",9,0,22,4,406,3,3,-79.95520619,40.43540359
1,0,21,2018,"20 Block WELSFORD ST PITTSBURGH, PA ",13,0,22,4,406,3,3,-79.95520619,40.43540359
1,0,21,2018,"20 Block WELSFORD ST PITTSBURGH, PA ",9,0,22,4,406,3,3,-79.95520619,40.43540359
1,0,21,2018,"20 Block WELSFORD ST PITTSBURGH, PA ",0,0,22,4,406,3,3,-79.95520619,40.43540359
1,0,21,2018,"200 Block N DITHRIDGE ST PITTSBURGH, PA ",1,0,71,4,507,8,3,-79.95169208,40.44931132
1,0,22,2018,"200 Block N DITHRIDGE ST PITTSBURGH, PA ",1,0,71,4,507,8,3,-79.95169208,40.44931132
1,0,22,2018,"200 Block N DITHRIDGE ST PITTSBURGH, PA ",1,0,71,4,507,8,3,-79.95169208,40.44931132
1,0,22,2018,"200 Block N DITHRIDGE ST PITTSBURGH, PA ",1,0,71,4,507,8,3,-79.95169208,40.44931132
0,1,60,2018,"2500 Block BROWNSVILLE RD PITTSBURGH, PA ",0,0,11,3,2901,4,3,-79.98114783,40.38668454
0,1,60,2018,"2500 Block BROWNSVILLE RD PITTSBURGH, PA ",2,0,11,3,2901,4,3,-79.98114783,40.38668454
0,3,20,2018,"0 Block SCHENLEY PARK PITTSBURGH, PA ",2,0,46,4,1413,5,3,-79.94703679,40.43990642
0,3,21,2018,"SCHENLEY DR PITTSBURGH, PA ",2,0,46,4,1413,,,0,0
0,0,21,2018,"SCHENLEY DR PITTSBURGH, PA ",2,0,46,4,1413,,,0,0
